SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,PRICE,ZIP OR POSTAL CODE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,MLS#,LATITUDE,LONGITUDE,NEIGHBORHOOD
2019-06-14,Single Family Residential,4612 W 160Th St,Lawndale,553000,90260,2.0,1.0,675.0,5827.0,1950,222.0,819.0,0.0,CV19084955,33.8852987,-118.3581685,Lawndale
2018-11-07,Single Family Residential,4573 W 172Nd St,Lawndale,572500,90260,4.0,2.0,1474.0,5801.0,1967,441.0,388.0,0.0,SB18231317,33.874992299999995,-118.3571979,Lawndale
2019-07-10,Single Family Residential,4533 W 165Th St,Lawndale,560000,90260,3.0,1.0,1299.0,5200.0,1952,196.0,431.0,0.0,19-457324,33.88118720000001,-118.35589750000001,Lawndale
2018-12-13,Single Family Residential,4170 W 167Th St,Lawndale,596000,90260,2.0,1.0,1178.0,7000.0,1944,405.0,506.0,0.0,SB18234951,33.8792238,-118.34855759999999,Lawndale
2018-06-27,Single Family Residential,4573 W 147Th St W,Lawndale,585000,90260,3.0,1.75,1214.0,3375.0,1968,574.0,482.0,0.0,SB18135041,33.8985689,-118.3572896,Lawndale
2018-09-06,Single Family Residential,15416 Firmona Ave,Lawndale,608000,90260,3.0,2.0,1335.0,4402.0,1949,503.0,455.0,0.0,SB18159169,33.890496500000005,-118.357449,Lawndale
2018-06-08,Single Family Residential,15012 Kingsdale Ave,Lawndale,765000,90260,4.0,2.5,2508.0,3011.0,1990,593.0,305.0,0.0,SB18041543,33.895206099999996,-118.356399,Lawndale
2018-10-26,Townhouse,15014 Eastwood Ave,Lawndale,850000,90260,7.0,4.0,2868.0,7725.0,1953,453.0,296.0,0.0,SR18199570,33.89509,-118.347103,Lawndale
2018-07-20,Single Family Residential,15631 Prairie Ave,Lawndale,535000,90260,3.0,2.0,1859.0,5275.0,1956,551.0,288.0,0.0,18-326906,33.8884342,-118.34420870000001,Lawndale
2019-02-26,Single Family Residential,16311 Condon Ave,Lawndale,568000,90260,2.0,2.0,840.0,4200.0,1952,330.0,676.0,0.0,SB19001957,33.882329999999996,-118.35918390000002,Lawndale
2018-09-15,Single Family Residential,4506 W 160Th St,Lawndale,500000,90260,2.0,1.0,853.0,5853.0,1947,494.0,586.0,0.0,18-361992,33.88527979999999,-118.355075,Lawndale
2019-02-06,Condo/Co-op,14529 Larch Ave,Lawndale,470000,90260,3.0,2.0,1381.0,40807.0,1981,350.0,340.0,200.0,DW18268438,33.8991385,-118.35048400000001,Lawndale
2019-06-14,Single Family Residential,4626 W 163Rd St,Lawndale,400000,90260,1.0,1.0,524.0,5763.0,1925,222.0,763.0,0.0,SB19107739,33.8825198,-118.3586246,Lawndale
2018-11-29,Single Family Residential,4619 W 165Th St,Lawndale,685405,90260,3.0,2.0,1264.0,5460.0,1971,419.0,542.0,0.0,SB18236379,33.8811658,-118.3583507,Lawndale
2019-04-04,Single Family Residential,4539 W 165Th St,Lawndale,560000,90260,2.0,1.0,924.0,5201.0,1947,293.0,606.0,0.0,SB19056075,33.881158,-118.35613629999999,Lawndale
2018-03-23,Single Family Residential,14710 Mansel Ave,Lawndale,575000,90260,2.0,2.0,1144.0,3422.0,1967,670.0,503.0,0.0,SB18035002,33.897886299999996,-118.35562859999999,Lawndale
2019-03-18,Single Family Residential,4447 W 166Th St,Lawndale,680000,90260,3.0,1.75,1832.0,5255.0,1977,310.0,371.0,0.0,SB19013650,33.8804421,-118.3543902,Lawndale
2018-03-09,Townhouse,4553 1/2 W 156Th St,Lawndale,364000,90260,3.0,1.5,1332.0,19449.0,1979,684.0,273.0,300.0,SB18005473,33.8898063,-118.35148600000001,Lawndale
2019-07-22,Single Family Residential,15412 Freeman Ave,Lawndale,575000,90260,2.0,1.0,809.0,5023.0,1947,184.0,711.0,0.0,DW19121594,33.8904695,-118.3486946,Lawndale
2018-10-02,Townhouse,15214 Eastwood Ave,Lawndale,860000,90260,6.0,3.0,2300.0,7745.0,1950,477.0,374.0,0.0,SB18218080,33.893225,-118.347099,Lawndale
2019-11-21,Townhouse,15111 Freeman Ave #27,Lawndale,525000,90260,3.0,2.5,1352.0,183130.0,1985,62.0,388.0,372.0,SB19230317,33.8936104,-118.3496466,Lawndale
2019-11-21,Condo/Co-op,15111 Freeman Ave #96,Lawndale,522000,90260,3.0,3.0,1345.0,183130.0,1985,62.0,388.0,372.0,19-515098,33.8936104,-118.3496466,Lawndale
2019-05-09,Single Family Residential,4118 W 165Th St,Lawndale,672000,90260,3.0,1.75,1227.0,5356.0,1950,258.0,548.0,0.0,SB19003479,33.8807719,-118.34681119999999,Lawndale
2019-02-28,Townhouse,4001 W 165Th St Unit D,Lawndale,491000,90260,2.0,2.5,1365.0,46609.0,1994,328.0,360.0,215.0,BB19017823,33.881324600000006,-118.3440916,Lawndale
2019-05-08,Single Family Residential,4161 W 170Th St,Lawndale,763500,90260,3.0,2.0,1616.0,5647.0,1952,259.0,472.0,0.0,PW19071824,33.87710379999999,-118.34818090000002,Lawndale
2019-08-23,Single Family Residential,4316 W 167Th St,Lawndale,580000,90260,3.0,1.0,1142.0,7000.0,1944,152.0,508.0,0.0,WS19177107,33.879141,-118.350862,Lawndale
2019-04-26,Townhouse,4167 W 166Th St,Lawndale,685000,90260,4.0,3.5,2390.0,9629.0,2007,271.0,287.0,0.0,SB19003221,33.8803729,-118.34840919999999,Lawndale
2019-04-10,Single Family Residential,4330 W 154Th St,Lawndale,550000,90260,3.0,2.0,1109.0,5100.0,1950,287.0,496.0,0.0,18-407760,33.8908227,-118.35133119999999,Lawndale
2018-05-09,Condo/Co-op,4633 Marine Ave #244,Lawndale,266000,90260,1.0,1.0,634.0,79734.0,1973,623.0,420.0,270.0,SB18068217,33.8952284,-118.3584078,Lawndale
2019-06-03,Single Family Residential,4133 W 159Th St,Lawndale,600000,90260,2.0,1.0,752.0,5333.0,1925,233.0,798.0,0.0,CV19048289,33.886624299999994,-118.3473248,Lawndale
2019-08-16,Single Family Residential,4125 W 159Th St,Lawndale,710000,90260,3.0,2.0,1540.0,5331.0,1962,159.0,461.0,0.0,SB19110371,33.8866054,-118.34703950000001,Lawndale
2019-07-31,Single Family Residential,14822 Grevillea Ave,Lawndale,669000,90260,3.0,2.5,2147.0,3003.0,1980,175.0,312.0,0.0,SB19145699,33.8967451,-118.3545463,Lawndale
2019-09-26,Condo/Co-op,4633 Marine Ave #102,Lawndale,405000,90260,2.0,2.0,925.0,79734.0,1973,118.0,438.0,345.0,DW19190170,33.8952284,-118.3584078,Lawndale
2019-03-28,Condo/Co-op,14807 Condon Ave #108,Lawndale,435000,90260,2.0,2.0,1072.0,50009.0,1975,300.0,406.0,300.0,SB18296732,33.8971349,-118.3596633,Lawndale
2019-08-20,Condo/Co-op,14807 Condon Ave #216,Lawndale,474000,90260,2.0,2.0,954.0,50009.0,1975,155.0,497.0,300.0,19-486074,33.8971349,-118.3596633,Lawndale
2019-10-23,Condo/Co-op,14807 Condon Ave #109,Lawndale,440000,90260,2.0,2.0,939.0,50009.0,1975,91.0,469.0,300.0,PV19204943,33.8971349,-118.3596633,Lawndale
2019-05-23,Townhouse,14808 Condon Ave,Lawndale,705000,90260,4.0,2.5,1523.0,5551.0,1956,244.0,463.0,0.0,SB19075195,33.8971211,-118.35925159999998,Lawndale
2019-11-15,Single Family Residential,4442 Marine Ave,Lawndale,499900,90260,2.0,1.0,675.0,4582.0,1951,68.0,741.0,0.0,SB19212318,33.8944415,-118.3542874,Lawndale
2019-08-29,Single Family Residential,4539 W 147Th St,Lawndale,530000,90260,2.0,1.0,616.0,3375.0,1948,146.0,860.0,0.0,19-492684,33.8985011,-118.3562274,Lawndale
2019-11-22,Single Family Residential,14728 Condon Ave,Lawndale,700000,90260,3.0,2.0,1721.0,5289.0,1956,61.0,407.0,0.0,SB19270638,33.8974252,-118.35925209999999,Lawndale
2019-08-15,Condo/Co-op,4702 W 165Th St,Lawndale,660000,90260,3.0,3.0,2020.0,5203.0,1991,160.0,327.0,0.0,19-454540,33.8807172,-118.35923970000002,Lawndale
2019-12-06,Single Family Residential,16805 Condon Ave,Lawndale,420000,90260,1.0,1.0,559.0,2910.0,1955,47.0,751.0,0.0,SB19214585,33.87823,-118.3591383,Lawndale
2018-02-09,Single Family Residential,4130 W 147Th St,Lawndale,529900,90260,3.0,2.0,1215.0,4167.0,1953,712.0,436.0,0.0,MB17240580,33.8980479,-118.34726780000001,Lawndale
2018-04-26,Single Family Residential,4565 W 165 W,Lawndale,717000,90260,3.0,2.0,1563.0,5202.0,1951,636.0,459.0,0.0,SB18039588,33.8812059,-118.3569466,Lawndale
2018-07-05,Single Family Residential,14918 Mansel Ave,Lawndale,535000,90260,3.0,1.25,1091.0,3004.0,1963,566.0,490.0,0.0,SB18064399,33.895826799999995,-118.35554040000001,Lawndale
2019-01-04,Townhouse,14824 Freeman Ave,Lawndale,705000,90260,4.0,2.0,1782.0,5175.0,1950,383.0,396.0,0.0,SB18204873,33.896732899999996,-118.3486831,Lawndale
2019-12-09,Townhouse,14819 Larch Ave,Lawndale,582000,90260,3.0,3.0,1700.0,15484.0,2005,44.0,342.0,100.0,SB19084997,33.8969386,-118.3507142,Lawndale
2018-12-17,Condo/Co-op,4633 Marine Ave #222,Lawndale,265000,90260,1.0,1.0,637.0,79734.0,1973,401.0,416.0,281.0,SB18270001,33.8952284,-118.3584078,Lawndale
2018-05-28,Single Family Residential,4443 W 168Th St,Lawndale,567000,90260,3.0,2.0,956.0,5800.0,1936,604.0,593.0,0.0,PW17211096,33.8786731,-118.35425320000002,Lawndale
2019-07-09,Single Family Residential,4616 W 166Th St,Lawndale,660000,90260,3.0,1.75,1488.0,4580.0,1968,197.0,444.0,0.0,SB19104321,33.879927,-118.35829,Lawndale
2019-11-15,Single Family Residential,4523 W 167Th St,Lawndale,500000,90260,2.0,2.0,932.0,3954.0,1941,68.0,536.0,0.0,SB19218332,33.879613299999995,-118.3556229,Lawndale
2019-03-04,Single Family Residential,4641 W 161St St,Lawndale,675000,90260,3.0,2.0,1192.0,5381.0,1956,324.0,566.0,0.0,18-383898,33.8847169,-118.3590926,Lawndale
2019-07-11,Single Family Residential,4714 W 159Th St,Lawndale,667000,90260,3.0,2.0,1054.0,6157.0,1948,195.0,633.0,0.0,SB19092038,33.886228700000004,-118.3597774,Lawndale
2019-07-18,Single Family Residential,15017 Grevillea Ave,Lawndale,915000,90260,7.0,6.0,3612.0,6026.0,2016,188.0,253.0,0.0,PW19032077,33.8950848,-118.3551206,Lawndale
2019-08-01,Single Family Residential,4563 W 172Nd St,Lawndale,550000,90260,2.0,1.0,840.0,5801.0,1949,174.0,655.0,0.0,SB19108182,33.874947600000006,-118.35693540000001,Lawndale
2019-12-27,Single Family Residential,15614 Firmona Ave,Lawndale,669500,90260,4.0,2.5,1784.0,56382.0,2002,26.0,375.0,225.0,SB19247896,33.888923999999996,-118.35723700000001,Lawndale
2019-11-18,Condo/Co-op,15111 Freeman Ave #15,Lawndale,448500,90260,3.0,3.0,1395.0,183130.0,1985,65.0,322.0,372.0,19-513808,33.8936104,-118.3496466,Lawndale
2019-03-20,Single Family Residential,14914 Grevillea Ave,Lawndale,530000,90260,3.0,1.5,1214.0,2999.0,1968,308.0,437.0,0.0,SB19006512,33.8959715,-118.3545249,Lawndale
2019-12-04,Single Family Residential,15011 Kingsdale Ave,Lawndale,682500,90260,3.0,2.5,2177.0,2501.0,1990,49.0,314.0,0.0,OC19195497,33.8952067,-118.3570382,Lawndale
2019-08-29,Single Family Residential,15016 Mansel Ave,Lawndale,678888,90260,3.0,2.5,2245.0,3013.0,1984,146.0,302.0,0.0,TR19132925,33.8950736,-118.35548590000002,Lawndale
2019-09-06,Single Family Residential,4726 W 168Th,Lawndale,647000,90260,3.0,2.0,1390.0,5800.0,1947,138.0,465.0,0.0,PV19158531,33.878278,-118.3600057,Lawndale
2019-09-03,Single Family Residential,15208 Freeman Ave,Lawndale,530000,90260,4.0,2.0,1215.0,7503.0,1951,141.0,436.0,0.0,SW19136608,33.8932471,-118.3486831,Lawndale
2019-09-16,Townhouse,15616 Freeman Ave Unit C,Lawndale,620000,90260,3.0,2.5,1962.0,9395.0,1994,128.0,316.0,150.0,SB19114113,33.8891315,-118.3486375,Lawndale
2019-09-20,Condo/Co-op,4633 Marine Ave #132,Lawndale,304000,90260,1.0,1.0,637.0,79734.0,1973,124.0,477.0,289.0,SB19129698,33.8952284,-118.3584078,Lawndale
2019-10-25,Single Family Residential,16602 Freeman Ave,Lawndale,575000,90260,2.0,1.0,815.0,4887.0,1944,89.0,706.0,0.0,IN19166673,33.879931,-118.3486946,Lawndale
2019-05-31,Single Family Residential,4538 W 156Th St,Lawndale,600000,90260,3.0,2.0,858.0,4852.0,1949,236.0,699.0,0.0,DW19081386,33.889480799999994,-118.3561821,Lawndale
2019-10-01,Townhouse,4534 W 162Nd St,Lawndale,760000,90260,4.0,2.0,1400.0,5192.0,1951,113.0,543.0,0.0,SB19141938,33.883357399999994,-118.35603370000001,Lawndale
2019-05-18,Single Family Residential,14818 Grevillea Ave,Lawndale,625000,90260,3.0,2.0,1244.0,6012.0,1956,249.0,502.0,0.0,SB19060592,33.8968554,-118.35462620000001,Lawndale
2019-07-15,Single Family Residential,16025 Grevillea Ave,Lawndale,659900,90260,3.0,2.5,2094.0,11701.0,2007,191.0,315.0,0.0,SB19121723,33.8848506,-118.35502920000002,Lawndale
2019-09-06,Townhouse,4704 W 165Th St,Lawndale,660000,90260,3.0,2.5,1742.0,5203.0,1991,138.0,379.0,0.0,PV19174486,33.8807172,-118.35923970000002,Lawndale
2018-03-16,Single Family Residential,15236 Freeman Ave,Lawndale,594500,90260,4.0,2.0,1269.0,5636.0,1950,677.0,468.0,0.0,PV18043800,33.892465,-118.34858200000001,Lawndale
2018-08-07,Townhouse,15217 Larch Ave,Lawndale,680000,90260,3.0,3.0,2187.0,41007.0,2004,533.0,311.0,123.0,SB18136472,33.89324310000001,-118.3504638,Lawndale
2019-07-19,Single Family Residential,4723 W 166Th St,Lawndale,529000,90260,2.0,1.0,675.0,5093.0,1949,187.0,784.0,0.0,SB19092524,33.88032329999999,-118.3598989,Lawndale
2019-08-09,Single Family Residential,15724 Avis Ave,Lawndale,720000,90260,3.0,2.0,1430.0,5499.0,1955,166.0,503.0,0.0,SB19137318,33.8877309,-118.3449392,Lawndale
2019-08-12,Single Family Residential,4700 W 166Th St,Lawndale,475000,90260,2.0,2.0,900.0,2391.0,1964,163.0,528.0,0.0,SB19151391,33.879910100000004,-118.3591268,Lawndale
2019-04-30,Townhouse,15819 Prairie Ave,Lawndale,580000,90260,2.0,2.0,1906.0,12562.0,1977,267.0,304.0,150.0,SB19051607,33.886785499999995,-118.3440717,Lawndale
2019-08-02,Townhouse,4006 W 164Th St Unit B,Lawndale,510000,90260,2.0,3.0,1365.0,46586.0,1994,173.0,374.0,215.0,SB19138958,33.8815764,-118.3443913,Lawndale
2019-11-26,Townhouse,4005 W 165Th St Unit C,Lawndale,515000,90260,2.0,2.5,1327.0,46586.0,1994,57.0,388.0,240.0,SB19244554,33.8812559,-118.3443913,Lawndale
2018-11-30,Single Family Residential,4612 W 161St St,Lawndale,670000,90260,3.0,2.0,1363.0,5855.0,1954,418.0,492.0,0.0,RS18234765,33.884302000000005,-118.3581604,Lawndale
2019-07-02,Single Family Residential,4343 W 171St St,Lawndale,595000,90260,2.0,1.0,806.0,6116.0,1944,204.0,738.0,0.0,OC19125609,33.8759468,-118.3515709,Lawndale
2019-07-26,Single Family Residential,4747 W 149Th St,Lawndale,420000,90260,2.0,1.0,1219.0,4342.0,1950,180.0,345.0,0.0,SB19032371,33.8965552,-118.3611014,Lawndale
2019-08-28,Single Family Residential,4438 Marine Ave,Lawndale,535000,90260,3.0,1.0,801.0,4582.0,1951,147.0,668.0,0.0,SB19170327,33.89444279999999,-118.3541619,Lawndale
2019-08-29,Single Family Residential,4306 W 165Th St,Lawndale,589900,90260,3.0,1.0,1094.0,5216.0,1947,146.0,539.0,0.0,19-481158,33.880821600000004,-118.3504638,Lawndale
2019-10-29,Townhouse,4559 1/2 W 156Th St,Lawndale,440000,90260,3.0,1.5,1332.0,19449.0,1979,85.0,330.0,275.0,SB19160752,33.889994,-118.35675,Lawndale
2019-12-27,Single Family Residential,4622 W 156Th St,Lawndale,599900,90260,3.0,3.0,1400.0,3114.0,1965,26.0,429.0,0.0,SB19249794,33.889525799999994,-118.35848770000001,Lawndale
2018-05-22,Townhouse,4542 W 171St St,Lawndale,660000,90260,3.0,2.5,1990.0,11592.0,2006,610.0,332.0,89.0,PV18001334,33.8754865,-118.35626200000002,Lawndale
2019-03-27,Single Family Residential,4565 W 160Th St,Lawndale,699000,90260,4.0,2.0,1188.0,5856.0,1950,301.0,588.0,0.0,SB19018793,33.8856823,-118.3569925,Lawndale
2018-06-11,Single Family Residential,4580 W 159Th St,Lawndale,565000,90260,3.0,2.0,1087.0,4009.0,1949,590.0,520.0,0.0,PV18073353,33.886238,-118.35749469999999,Lawndale
2019-03-08,Condo/Co-op,4633 Marine Ave #261,Lawndale,235000,90260,1.0,1.0,529.0,79734.0,1973,320.0,444.0,249.0,SB19033242,33.8952284,-118.3584078,Lawndale
2018-10-12,Single Family Residential,14615 Kingsdale Ave,Lawndale,510000,90260,2.0,2.0,1005.0,2501.0,1967,467.0,507.0,0.0,PW18199577,33.8988171,-118.3570996,Lawndale
2019-03-13,Single Family Residential,4620 W 152Nd St,Lawndale,653000,90260,3.0,2.0,1649.0,4688.0,1968,315.0,396.0,0.0,18-415176,33.893342,-118.3584078,Lawndale
2018-08-09,Condo/Co-op,14807 Condon Ave #110,Lawndale,350000,90260,2.0,2.0,939.0,50009.0,1975,531.0,373.0,300.0,SB18156971,33.8971349,-118.3596633,Lawndale
2019-02-15,Townhouse,4549 W 147Th St,Lawndale,750000,90260,4.0,2.75,1785.0,6750.0,1947,341.0,420.0,0.0,PW19006638,33.8984798,-118.35651170000001,Lawndale
2018-05-10,Single Family Residential,15025 Grevillea Ave,Lawndale,490000,90260,4.0,2.0,1199.0,6863.0,1995,622.0,409.0,0.0,217014451,33.894855799999995,-118.355075,Lawndale
2019-01-04,Townhouse,4169 Manhattan Beach Blvd,Lawndale,470000,90260,2.0,2.0,1399.0,12980.0,1978,383.0,336.0,200.0,SB18270844,33.887615999999994,-118.348496,Lawndale
2018-05-11,Single Family Residential,14926 Burin Ave,Lawndale,659000,90260,3.0,2.5,2212.0,3000.0,1989,621.0,298.0,0.0,SB18060203,33.8956242,-118.3536215,Lawndale
2018-10-16,Condo/Co-op,15111 Freeman Ave #62,Lawndale,466000,90260,3.0,2.5,1345.0,183130.0,1985,463.0,346.0,310.0,PW18112068,33.8936104,-118.3496466,Lawndale
2018-11-30,Townhouse,4345 W 154Th St #17,Lawndale,415000,90260,2.0,2.0,1084.0,22916.0,1984,418.0,383.0,200.0,IN18251497,33.8913826,-118.3516416,Lawndale
2019-04-30,Single Family Residential,14509 Larch Ave,Lawndale,555000,90260,3.0,2.0,1220.0,3112.0,1965,267.0,455.0,0.0,PW19067541,33.8997781,-118.3505665,Lawndale
2018-08-23,Townhouse,14553 Larch Ave,Lawndale,449900,90260,2.0,2.0,1331.0,40807.0,1981,517.0,338.0,200.0,OC18139458,33.899189,-118.35083200000001,Lawndale
2019-04-02,Condo/Co-op,14823 Larch Ave,Lawndale,600000,90260,3.0,2.5,1700.0,15484.0,2005,295.0,353.0,100.0,SB18285524,33.896931,-118.35083,Lawndale
2018-10-05,Townhouse,4003 W 165Th St Unit D,Lawndale,475000,90260,2.0,3.0,1327.0,46586.0,1994,474.0,358.0,215.0,CV18196100,33.881427,-118.34427,Lawndale
2018-06-27,Single Family Residential,4221 W 166Th St,Lawndale,665000,90260,3.0,2.0,1519.0,5259.0,1952,574.0,438.0,0.0,OC18102403,33.880332700000004,-118.3496534,Lawndale
2019-02-01,Townhouse,4140 W 162Nd St,Lawndale,635000,90260,4.0,2.0,1492.0,5467.0,1949,355.0,426.0,0.0,SB18232868,33.8833946,-118.3474827,Lawndale
2019-11-27,Single Family Residential,7307 W 88Th St,Westchester,1365000,90045,3.0,3.0,1528.0,6300.0,1952,56.0,893.0,0.0,SB19166876,33.9575085,-118.4228136,Playa Del Rey
2018-04-10,Single Family Residential,7545 Shore Cliff Dr,Los Angeles,2535000,90045,4.0,5.0,4089.0,5800.0,2006,652.0,620.0,300.0,18-304598,33.964917,-118.4298445,Playa Del Rey
2018-05-22,Single Family Residential,7353 W 89Th St,Westchester,955000,90045,2.0,1.5,1412.0,6301.0,1951,610.0,676.0,0.0,PW18065243,33.956027399999996,-118.4240915,Playa Del Rey
2018-08-30,Single Family Residential,8311 Colegio Dr,Los Angeles,980000,90045,2.0,1.75,1225.0,5002.0,1942,510.0,800.0,0.0,18-365800,33.9617623,-118.42244850000002,Playa Del Rey
2018-10-10,Single Family Residential,8005 Bell Crest Dr,Los Angeles,2435000,90045,5.0,4.0,4737.0,7013.0,2006,469.0,514.0,350.0,18-348360,33.9644187,-118.43020659999999,Playa Del Rey
2018-04-26,Single Family Residential,7825 W 83Rd St,Playa Del Rey,1535000,90293,3.0,3.0,3160.0,4999.0,1965,636.0,486.0,0.0,18-321538,33.961023100000006,-118.4334019,Playa Del Rey
2018-07-10,Single Family Residential,8405 Delgany Ave,Playa Del Rey,1315000,90293,3.0,2.0,2030.0,6619.0,1956,561.0,648.0,0.0,18-347136,33.9574434,-118.4408608,Playa Del Rey
2018-11-09,Single Family Residential,216 Waterview St,Playa Del Rey,1689130,90293,3.0,2.0,1844.0,4582.0,1956,439.0,916.0,0.0,18-371148,33.9520755,-118.44500579999999,Playa Del Rey
2018-06-28,Single Family Residential,8201 Park Hill Dr,Los Angeles,1603000,90045,3.0,2.5,1791.0,6269.0,1955,573.0,895.0,0.0,18-337870,33.9619785,-118.42669270000002,Playa Del Rey
2018-08-24,Single Family Residential,7506 W 83Rd St,Playa Del Rey,1970000,90293,4.0,3.0,3076.0,5940.0,1985,516.0,640.0,0.0,18-347990,33.9611776,-118.4286094,Playa Del Rey
2019-02-15,Single Family Residential,121 Waterview St,Playa Del Rey,1705000,90293,3.0,3.0,1781.0,3154.0,1925,341.0,957.0,0.0,19-418540,33.9529115,-118.44640840000001,Playa Del Rey
2018-02-08,Single Family Residential,7214 Rindge Ave,Playa Del Rey,1490000,90293,3.0,1.5,1249.0,5590.0,1948,713.0,1193.0,0.0,17-295376,33.95543120000001,-118.4460878,Playa Del Rey
2018-04-03,Single Family Residential,7445 W 80Th St,Los Angeles,2550000,90045,5.0,5.0,4201.0,9398.0,2006,659.0,607.0,350.0,18-314450,33.964029100000005,-118.4273969,Playa Del Rey
2018-04-27,Single Family Residential,6517 Vista Del Mar,Playa Del Rey,1925000,90293,3.0,3.0,2984.0,2700.0,1948,635.0,645.0,0.0,18-313566,33.961687,-118.4499183,Playa Del Rey
2018-06-19,Single Family Residential,7808 W 81St St,Playa Del Rey,1900000,90293,4.0,3.5,3018.0,5001.0,1974,582.0,630.0,0.0,18-337590,33.9621673,-118.4323534,Playa Del Rey
2018-08-31,Single Family Residential,7535 W 80Th St,Los Angeles,2300000,90045,5.0,5.0,4201.0,6376.0,2006,509.0,547.0,350.0,18-356272,33.9640146,-118.42961740000001,Playa Del Rey
2018-06-27,Single Family Residential,6501 Vista Del Mar,Playa Del Rey,2255000,90293,5.0,5.0,4000.0,2700.0,1972,574.0,564.0,0.0,SB17133078,33.9619626,-118.4500587,Playa Del Rey
2018-06-05,Single Family Residential,6524 Vista Del Mar,Playa Del Rey,1644000,90293,4.0,4.0,1950.0,2400.0,1956,596.0,843.0,0.0,18-340316,33.9613109,-118.4500875,Playa Del Rey
2018-10-03,Single Family Residential,247 W Manchester Ave,Playa Del Rey,1435000,90293,3.0,1.0,1390.0,6043.0,1950,476.0,1032.0,0.0,18-393598,33.9552831,-118.4457226,Playa Del Rey
2018-03-09,Single Family Residential,7545 Trask Ave,Playa Del Rey,1400000,90293,2.0,1.75,1655.0,4848.0,1953,684.0,846.0,0.0,SR18015369,33.9524832,-118.44338490000001,Playa Del Rey
2018-03-16,Single Family Residential,8343 Zitola Ter,Playa Del Rey,1750000,90293,4.0,4.5,2978.0,7801.0,1958,677.0,588.0,0.0,18-307074,33.9575186,-118.4423845,Playa Del Rey
2019-05-30,Single Family Residential,7525 Coastal View Dr,Los Angeles,3200000,90045,5.0,5.5,5175.0,6823.0,2006,237.0,618.0,300.0,19-445810,33.9650459,-118.4287717,Playa Del Rey
2019-02-20,Single Family Residential,7501 Whitlock Ave,Playa Del Rey,2300000,90293,3.0,2.0,2340.0,3573.0,1956,336.0,983.0,0.0,18-412206,33.953088799999996,-118.44618020000001,Playa Del Rey
2018-02-13,Single Family Residential,404 Sunridge St,Playa Del Rey,1250000,90293,3.0,2.0,1410.0,6000.0,1957,708.0,887.0,0.0,18-299578,33.957550700000006,-118.4443781,Playa Del Rey
2019-04-30,Single Family Residential,8110 Calabar Ave,Playa Del Rey,1550000,90293,4.0,3.0,2645.0,5943.0,1967,267.0,586.0,0.0,19-424470,33.9616347,-118.4396951,Playa Del Rey
2019-01-28,Single Family Residential,8207 Calabar Ave,Playa Del Rey,1625000,90293,5.0,3.0,2449.0,7800.0,1959,359.0,664.0,0.0,19-427358,33.960438399999994,-118.43943759999999,Playa Del Rey
2019-10-16,Single Family Residential,8244 Tuscany Ave,Playa Del Rey,1343280,90293,3.0,3.0,1721.0,7150.0,1958,98.0,781.0,0.0,OC19062844,33.9596147,-118.43953190000002,Playa Del Rey
2019-10-02,Single Family Residential,229 Montreal St,Playa Del Rey,2135000,90293,4.0,3.5,2722.0,3695.0,1969,112.0,784.0,0.0,19-491526,33.958715399999996,-118.4476031,Playa Del Rey
2019-11-22,Single Family Residential,8220 Zitola Ter,Playa Del Rey,1637000,90293,4.0,2.0,2241.0,6005.0,1962,61.0,730.0,0.0,19-507192,33.9592935,-118.4429678,Playa Del Rey
2019-11-26,Single Family Residential,349 Fowling St,Playa Del Rey,1750000,90293,3.0,2.0,1540.0,5021.0,1947,57.0,1136.0,0.0,19-512354,33.959468799999996,-118.44609840000001,Playa Del Rey
